[2025-01-31T11:28:55.840+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:35:00
[2025-01-31T11:28:55.841+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:30:00
[2025-01-31T11:28:55.841+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:25:00
[2025-01-31T11:28:55.842+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:20:00
[2025-01-31T11:28:55.842+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:15:00
[2025-01-31T11:28:55.843+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:10:00
[2025-01-31T11:28:55.844+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:05:00
[2025-01-31T11:28:55.845+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 18:00:00
[2025-01-31T11:28:55.846+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:55:00
[2025-01-31T11:28:55.846+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:50:00
[2025-01-31T11:28:55.847+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:45:00
[2025-01-31T11:28:55.848+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:40:00
[2025-01-31T11:28:55.849+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:35:00
[2025-01-31T11:28:55.849+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:30:00
[2025-01-31T11:28:55.850+0000] {subprocess.py:93} INFO - INFO:__main__:Sent data for symbol: AAPL, timestamp: 2025-01-30 17:25:00
